0.420000
0.414000
0.430000
0.450000
0.450000
0.460000
0.460000
0.470000
0.620000
0.750000
0.770000
0.780000
0.790000
0.800000
0.810000
0.830000
0.830000
0.825000
0.830000
0.850000
0.845000
0.840000
0.855000
0.860000
0.865000
0.870000
0.875000
0.850000
0.862000
0.884000
0.886000
0.888000
0.890000
0.861000
0.893000
0.895000
0.895000
0.897000
0.869000
0.900000
0.901000
0.902000
0.903000
0.904000
0.905000
0.906000
0.907000
0.908000
0.909000
0.910000
0.911000
